timestamp,AT,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HU,LT,LV,PL,PT,RO,SE,SI
2015-01-26T22:00:00Z,295.0,92.0,2.2,95.9,14279.0,1748.5,88.1,6418.0,215.6,2886.0,176.0,37.0,88.0,5.0,1708.3,1215.3,138.8,1209.0,1.7
2015-01-26T23:00:00Z,458.0,74.0,1.9,113.4,14861.0,1775.3,96.9,6472.0,209.6,2712.0,161.0,53.0,90.0,6.0,1631.2,1181.8,52.8,1443.0,1.4
2015-01-27T00:00:00Z,452.0,42.0,1.4,122.1,15028.0,1823.1,83.4,6563.0,182.3,2446.0,160.0,72.0,102.0,7.0,1654.2,1135.7,9.1,1539.0,1.0
2015-01-27T01:00:00Z,391.0,22.0,1.7,123.1,15050.0,1792.2,69.7,6574.0,164.2,2231.0,130.0,89.0,107.0,6.0,1606.7,1132.3,10.8,1671.0,0.0
2015-01-27T02:00:00Z,410.0,15.0,1.7,123.6,14708.0,1761.0,68.3,6726.0,159.4,2148.0,154.0,92.0,122.0,5.0,1478.3,1197.5,34.2,1815.0,0.0
2015-01-27T03:00:00Z,435.0,14.0,1.4,123.0,14689.0,1638.9,72.6,7073.0,144.3,2156.0,156.0,84.0,134.0,5.0,1452.1,1306.7,91.6,1895.0,0.0
2015-01-27T04:00:00Z,332.0,15.0,2.4,116.7,14650.0,1598.1,68.3,7330.0,134.4,2014.0,191.0,76.0,139.0,5.0,1426.3,1359.1,63.5,1935.0,0.0
2015-01-27T05:00:00Z,197.0,22.0,4.5,109.4,14467.0,1612.6,57.4,7539.0,115.3,1874.0,169.0,59.0,124.0,5.0,1339.3,1261.9,18.0,1973.0,0.0
2015-01-27T06:00:00Z,269.0,17.0,4.1,107.5,14473.0,1650.4,61.2,7576.0,100.3,1888.0,129.0,85.0,124.0,7.0,1201.2,1142.5,3.5,1959.0,0.0
2015-01-27T07:00:00Z,303.0,25.0,5.0,118.3,13792.0,1405.6,54.9,7589.0,95.5,1657.0,104.0,91.0,130.0,6.0,1188.7,1260.5,0.0,1908.0,0.0
2015-01-27T08:00:00Z,309.0,28.0,4.8,123.8,12349.0,1135.8,48.0,7568.0,108.0,1514.0,79.0,64.0,118.0,5.0,1255.1,1317.8,13.4,1802.0,0.0
2015-01-27T09:00:00Z,354.0,32.0,5.0,117.6,12034.0,969.1,44.3,7487.0,107.1,1310.0,75.0,37.0,71.0,3.0,1225.6,1151.9,33.4,1713.0,0.0
2015-01-27T10:00:00Z,433.0,63.0,4.8,118.1,11744.0,926.0,46.4,7489.0,95.3,1133.0,66.0,37.0,56.0,3.0,1113.7,953.4,36.1,1630.0,0.0
2015-01-27T11:00:00Z,483.0,63.0,4.7,116.2,11729.0,978.7,50.8,7830.0,85.8,1083.0,109.0,32.0,43.0,1.0,1005.5,628.7,62.8,1516.0,0.0
2015-01-27T12:00:00Z,524.0,92.0,5.0,120.8,11239.0,939.2,51.7,8391.0,95.6,1202.0,73.0,17.0,39.0,1.0,872.5,503.4,50.5,1489.0,0.0
2015-01-27T13:00:00Z,637.0,113.0,4.9,117.2,11291.0,796.2,52.5,8979.0,112.9,1271.0,86.0,14.0,34.0,1.0,797.9,439.4,73.3,1547.0,0.0
2015-01-27T14:00:00Z,754.0,133.0,4.9,118.6,10348.0,532.1,45.0,9394.0,118.9,1330.0,88.0,20.0,37.0,2.0,754.3,391.2,138.7,1644.0,0.0
2015-01-27T15:00:00Z,755.0,145.0,4.6,114.3,8923.0,344.4,51.4,9476.0,138.1,1266.0,92.0,22.0,27.0,3.0,897.0,484.7,278.8,1700.0,0.0
2015-01-27T16:00:00Z,752.0,163.0,4.5,112.3,7705.0,462.2,60.3,9634.0,150.9,1128.0,68.0,26.0,22.0,2.0,1018.5,591.3,508.2,1783.0,0.0
2015-01-27T17:00:00Z,758.0,172.0,2.9,109.7,7502.0,532.5,70.7,9596.0,160.6,1232.0,56.0,30.0,15.0,2.0,982.4,718.7,659.2,1897.0,0.0
2015-01-27T18:00:00Z,778.0,152.0,3.4,112.6,7305.0,570.0,75.5,9720.0,130.3,1306.0,44.0,46.0,12.0,1.0,930.7,965.4,642.7,1928.0,0.0
2015-01-27T19:00:00Z,723.0,167.0,3.2,107.0,6728.0,599.7,72.7,9844.0,146.9,1404.0,59.0,68.0,11.0,1.0,898.3,1236.4,659.5,2004.0,0.0
2015-01-27T20:00:00Z,659.0,149.0,4.0,107.5,6450.0,622.9,80.9,9936.0,186.7,1478.0,87.0,83.0,8.0,1.0,957.9,1493.5,880.8,2172.0,0.0
2015-01-27T21:00:00Z,698.0,136.0,4.6,92.9,6372.0,712.2,80.4,10069.0,191.5,1564.0,102.0,69.0,5.0,1.0,955.4,1613.3,949.6,2276.0,0.0
2015-01-27T22:00:00Z,625.0,156.0,3.6,79.9,5916.0,834.4,86.3,9877.0,203.5,1638.0,141.0,73.0,6.0,1.0,934.1,1639.3,513.7,2438.0,0.0
2015-01-27T23:00:00Z,653.0,187.0,2.4,70.6,5908.0,990.3,87.5,9624.0,209.1,1646.0,176.0,87.0,4.0,1.0,949.0,1517.9,787.2,2451.0,0.0
2015-01-28T00:00:00Z,607.0,213.0,3.6,86.4,5707.0,1169.4,85.9,9127.0,239.9,1727.0,166.0,110.0,4.0,1.0,894.5,1414.0,877.2,2476.0,0.0
2015-01-28T01:00:00Z,577.0,223.0,2.7,94.9,5749.0,1206.8,78.6,8628.0,248.9,1826.0,173.0,106.0,4.0,1.0,836.9,1288.9,942.7,2404.0,0.0
2015-01-28T02:00:00Z,564.0,244.0,1.8,96.5,6206.0,1344.1,70.0,8232.0,256.9,2234.0,194.0,103.0,3.0,1.0,842.3,1329.7,973.4,2604.0,0.0
2015-01-28T03:00:00Z,594.0,297.0,1.2,79.5,6983.0,1558.5,51.9,7581.0,276.3,2599.0,175.0,102.0,4.0,1.0,895.2,1327.9,1008.2,2662.0,0.0
2015-01-28T04:00:00Z,748.0,348.0,0.5,65.8,8022.0,1734.6,59.1,6979.0,290.6,2959.0,151.0,93.0,6.0,1.0,901.2,1480.2,1049.9,2687.0,0.0
2015-01-28T05:00:00Z,706.0,366.0,0.2,42.1,9264.0,2013.6,63.1,6677.0,301.7,3242.0,102.0,79.0,12.0,1.0,837.8,1592.3,1388.4,2756.0,0.0
2015-01-28T06:00:00Z,626.0,388.0,0.1,33.9,10828.0,2173.4,70.5,6623.0,320.3,3668.0,70.0,42.0,15.0,2.0,811.5,1661.3,1371.5,2762.0,0.0
2015-01-28T07:00:00Z,530.0,385.0,0.1,38.8,12293.0,2347.2,88.6,6595.0,313.7,4218.0,59.0,22.0,17.0,2.0,813.3,2143.0,1312.0,2816.0,0.0
2015-01-28T08:00:00Z,420.0,381.0,0.7,41.3,14096.0,2468.5,108.6,6506.0,315.3,4763.0,44.0,18.0,17.0,2.0,826.1,2421.4,1270.6,2791.0,0.0
2015-01-28T09:00:00Z,324.0,398.0,0.3,50.7,16075.0,2574.0,130.5,6301.0,326.2,5230.0,28.0,18.0,14.0,3.0,807.8,2256.9,1102.0,2880.0,0.0
2015-01-28T10:00:00Z,258.0,393.0,1.0,69.8,18320.0,2752.9,149.3,6263.0,322.6,5643.0,22.0,16.0,15.0,4.0,923.6,1592.3,1088.0,2941.0,0.0
2015-01-28T11:00:00Z,188.0,374.0,1.9,94.4,20569.0,2882.0,155.1,6404.0,327.2,6393.0,19.0,24.0,25.0,6.0,988.0,1509.8,1134.1,2971.0,0.0
2015-01-28T12:00:00Z,150.0,367.0,1.6,107.5,22585.0,2891.3,165.8,6928.0,317.8,6850.0,19.0,9.0,33.0,5.0,1113.3,1916.3,1196.8,3063.0,0.0
2015-01-28T13:00:00Z,195.0,342.0,1.8,104.8,24141.0,2942.6,168.9,7452.0,307.9,7008.0,43.0,2.0,41.0,5.0,1245.1,1795.7,1126.8,3099.0,0.0
2015-01-28T14:00:00Z,342.0,317.0,2.3,117.1,25214.0,3029.2,189.6,8033.0,299.7,7166.0,91.0,0.0,49.0,4.0,1450.1,1697.5,951.8,3118.0,0.0
2015-01-28T15:00:00Z,353.0,289.0,2.6,122.5,26439.0,3030.1,202.9,7976.0,278.3,7295.0,126.0,3.0,82.0,5.0,1678.0,1552.9,733.0,3167.0,0.0
2015-01-28T16:00:00Z,346.0,267.0,2.7,128.3,26908.0,2674.8,207.0,7725.0,264.8,7131.0,220.0,10.0,106.0,6.0,2118.8,1505.1,614.1,3254.0,0.0
2015-01-28T17:00:00Z,285.0,247.0,2.9,155.9,26788.0,2259.7,204.2,7600.0,251.5,6867.0,274.0,28.0,135.0,10.0,2413.0,1538.8,469.8,3338.0,0.0
2015-01-28T18:00:00Z,453.0,239.0,3.2,163.8,25746.0,2434.3,207.9,8194.0,243.6,6478.0,303.0,56.0,143.0,14.0,2702.1,1814.2,382.4,3373.0,0.0
2015-01-28T19:00:00Z,812.0,217.0,3.4,181.8,25537.0,2412.0,203.7,8152.0,239.7,6001.0,306.0,105.0,148.0,16.0,2930.8,1942.0,318.1,3416.0,0.0
2015-01-28T20:00:00Z,1242.0,144.0,3.2,191.6,25082.0,2266.3,206.3,8056.0,242.4,5307.0,289.0,129.0,175.0,10.0,2975.9,1966.0,271.4,3461.0,0.0
2015-01-28T21:00:00Z,1493.0,123.0,3.2,168.2,24067.0,2263.6,202.7,7963.0,239.8,4658.0,285.0,168.0,179.0,11.0,3101.1,1928.9,175.3,3425.0,0.0
2015-01-28T22:00:00Z,1478.0,91.0,3.2,180.6,22962.0,2052.9,185.2,8125.0,239.6,4270.0,284.0,205.0,201.0,12.0,3193.1,1907.8,64.1,3358.0,0.0
2015-01-28T23:00:00Z,1478.0,60.0,2.9,164.3,21691.0,1884.2,172.4,7970.0,233.3,4143.0,293.0,188.0,216.0,13.0,3133.9,2017.7,21.1,3066.0,0.0
2015-01-29T00:00:00Z,1634.0,51.0,3.2,131.0,21233.0,2072.6,178.9,8366.0,218.3,4096.0,257.0,178.0,226.0,13.0,3033.6,2164.0,43.8,3019.0,0.0
2015-01-29T01:00:00Z,1586.0,29.0,2.9,147.1,20735.0,2293.0,171.7,8817.0,228.4,4344.0,212.0,219.0,241.0,15.0,3014.4,2223.4,45.5,3012.0,0.0
2015-01-29T02:00:00Z,1295.0,17.0,2.8,156.6,20336.0,2304.8,171.9,8836.0,226.4,4582.0,210.0,236.0,245.0,16.0,2846.3,2260.2,18.8,3023.0,0.0
2015-01-29T03:00:00Z,1003.0,5.0,1.1,159.3,20170.0,2116.7,178.7,9411.0,227.4,4838.0,200.0,179.0,245.0,17.0,2736.8,2243.0,9.4,3014.0,0.0
2015-01-29T04:00:00Z,712.0,1.0,1.0,143.4,20242.0,2058.5,189.3,10338.0,247.3,4946.0,212.0,150.0,240.0,18.0,2760.8,2133.7,15.8,3023.0,0.0
2015-01-29T05:00:00Z,523.0,2.0,2.2,129.2,20703.0,1872.3,198.0,10961.0,259.4,5135.0,221.0,135.0,214.0,17.0,2641.3,2193.4,48.9,2993.0,0.0
2015-01-29T06:00:00Z,443.0,2.0,2.6,125.7,21265.0,1755.7,205.6,11446.0,268.0,5248.0,198.0,120.0,186.0,16.0,2570.2,2385.9,100.0,2959.0,0.0
2015-01-29T07:00:00Z,381.0,2.0,2.8,120.5,21451.0,1458.4,216.0,11930.0,277.4,5356.0,180.0,137.0,186.0,14.0,2243.8,2531.2,138.0,2969.0,0.0
2015-01-29T08:00:00Z,301.0,4.0,2.3,126.4,21261.0,1441.1,221.0,12102.0,293.9,5348.0,149.0,105.0,181.0,12.0,2190.4,2637.4,110.0,2976.0,0.0
2015-01-29T09:00:00Z,228.0,5.0,1.9,133.9,21530.0,1401.8,207.1,12907.0,295.7,5515.0,128.0,68.0,161.0,7.0,2286.0,2719.9,145.0,2991.0,0.0
2015-01-29T10:00:00Z,171.0,25.0,1.4,133.7,21034.0,1512.4,214.5,13761.0,288.5,5456.0,103.0,37.0,157.0,7.0,2351.1,2826.1,291.0,3041.0,0.0
2015-01-29T11:00:00Z,121.0,48.0,1.6,120.2,20875.0,1493.2,209.0,14734.0,289.3,5574.0,87.0,21.0,158.0,10.0,2311.8,2883.4,481.0,3062.0,0.0
2015-01-29T12:00:00Z,132.0,66.0,1.1,117.7,19594.0,1442.8,195.4,15841.0,290.3,5682.0,73.0,21.0,149.0,10.0,2256.8,3178.3,623.0,3047.0,0.0
2015-01-29T13:00:00Z,147.0,91.0,0.9,112.3,17838.0,1277.9,189.5,16603.0,287.1,5867.0,61.0,21.0,161.0,9.0,2117.7,3438.1,616.0,2987.0,0.0
2015-01-29T14:00:00Z,203.0,111.0,1.3,99.9,15479.0,1050.4,183.8,16931.0,291.3,5881.0,47.0,34.0,144.0,10.0,2004.0,3518.0,679.0,2949.0,0.0
2015-01-29T15:00:00Z,332.0,139.0,1.1,104.6,13326.0,931.1,178.2,17256.0,285.8,5722.0,33.0,63.0,116.0,7.0,1842.2,3797.4,904.0,2919.0,0.0
2015-01-29T16:00:00Z,415.0,191.0,1.1,102.6,12305.0,877.7,181.1,17287.0,278.8,5472.0,30.0,36.0,92.0,4.0,1932.9,3906.9,904.0,2844.0,0.0
2015-01-29T17:00:00Z,386.0,227.0,0.9,122.8,11692.0,826.9,169.9,17344.0,285.9,5326.0,38.0,31.0,136.0,6.0,2104.2,3889.9,904.0,2808.0,0.0
2015-01-29T18:00:00Z,448.0,264.0,2.0,124.2,10739.0,776.3,158.2,17436.0,264.5,5572.0,45.0,65.0,154.0,6.0,2194.6,3868.8,904.0,2672.0,0.0
2015-01-29T19:00:00Z,671.0,273.0,1.6,132.9,9801.0,686.2,147.7,17125.0,248.0,5996.0,42.0,89.0,140.0,9.0,2191.8,3789.8,904.0,2539.0,0.0
2015-01-29T20:00:00Z,941.0,243.0,2.0,138.1,9044.0,590.6,133.2,17007.0,238.7,6076.0,77.0,107.0,150.0,10.0,1985.5,3860.9,904.0,2350.0,0.0
2015-01-29T21:00:00Z,1141.0,208.0,3.1,137.1,8440.0,548.7,136.4,16882.0,233.5,6068.0,139.0,174.0,153.0,10.0,1881.8,3878.6,904.0,2222.0,0.0
2015-01-29T22:00:00Z,1342.0,218.0,3.1,147.4,7722.0,463.9,133.4,16936.0,234.4,6066.0,184.0,191.0,161.0,10.0,1767.5,3861.3,904.0,2107.0,0.0
2015-01-29T23:00:00Z,1461.0,246.0,1.5,147.5,6837.0,383.8,125.5,16909.0,228.4,5854.0,231.0,211.0,156.0,10.0,1801.7,3860.1,904.0,2009.0,0.0
2015-01-30T00:00:00Z,1581.0,241.0,0.6,150.3,6294.0,271.3,108.4,16583.0,221.1,5634.0,289.0,254.0,155.0,11.0,1958.3,3857.8,904.0,1853.0,0.0
2015-01-30T01:00:00Z,1579.0,279.0,0.2,150.9,5680.0,207.5,107.9,15697.0,203.5,5444.0,367.0,245.0,176.0,10.0,2047.2,3878.6,904.0,1751.0,0.0
2015-01-30T02:00:00Z,1519.0,323.0,0.5,145.7,5506.0,157.7,113.4,14890.0,198.7,5318.0,449.0,232.0,191.0,10.0,2078.0,3881.7,904.0,1628.0,0.0
2015-01-30T03:00:00Z,1445.0,332.0,2.6,132.7,5591.0,116.2,107.6,14263.0,199.9,5324.0,560.0,231.0,191.0,12.0,2115.1,3891.4,904.0,1548.0,0.0
2015-01-30T04:00:00Z,1505.0,389.0,4.3,116.1,5614.0,84.4,105.2,14584.0,198.1,5154.0,646.0,249.0,183.0,8.0,2173.3,3926.1,904.0,1471.0,0.0
2015-01-30T05:00:00Z,1329.0,410.0,4.1,107.4,5799.0,77.0,112.0,15387.0,197.0,5088.0,741.0,247.0,169.0,6.0,2102.2,3890.0,904.0,1381.0,0.0
2015-01-30T06:00:00Z,1095.0,382.0,3.6,111.5,5796.0,73.9,113.6,15658.0,189.3,5366.0,801.0,212.0,168.0,7.0,2088.5,3958.3,1878.0,1322.0,0.0
2015-01-30T07:00:00Z,977.0,401.0,3.2,92.8,5952.0,78.6,105.2,15679.0,185.3,5300.0,866.0,173.0,145.0,6.0,2126.6,3958.2,2285.0,1310.0,0.0
2015-01-30T08:00:00Z,496.0,495.0,2.7,103.6,6028.0,82.5,102.8,15716.0,180.1,5249.0,962.0,161.0,149.0,7.0,2003.5,3971.8,2369.0,1224.0,0.0
2015-01-30T09:00:00Z,267.0,526.0,3.0,92.0,6110.0,61.5,95.6,15628.0,169.4,5118.0,1044.0,160.0,181.0,9.0,1907.7,4023.6,2292.0,1250.0,0.0
2015-01-30T10:00:00Z,195.0,506.0,1.8,109.7,6123.0,53.6,94.9,15436.0,162.2,4995.0,1062.0,181.0,179.0,9.0,1629.2,4045.1,2038.0,1213.0,0.0
2015-01-30T11:00:00Z,196.0,528.0,1.5,115.0,5592.0,40.7,96.3,15313.0,160.9,4800.0,1128.0,105.0,189.0,10.0,1499.7,4069.2,2326.0,1159.0,0.0
2015-01-30T12:00:00Z,560.0,527.0,1.0,117.9,5442.0,58.4,84.4,15490.0,151.5,4464.0,1167.0,36.0,179.0,11.0,1333.0,4069.6,2468.0,1136.0,0.0
2015-01-30T13:00:00Z,767.0,518.0,0.6,107.7,5088.0,82.6,71.9,15388.0,149.4,4154.0,1166.0,39.0,200.0,14.0,1389.2,3995.9,2580.0,1114.0,0.0
2015-01-30T14:00:00Z,1063.0,549.0,0.0,91.5,4295.0,75.2,76.1,15150.0,164.0,3827.0,1108.0,84.0,204.0,17.0,1342.8,4082.9,2595.0,1135.0,0.0
2015-01-30T15:00:00Z,1379.0,584.0,0.2,103.3,3855.0,60.0,88.6,14815.0,169.2,3340.0,1069.0,145.0,211.0,24.0,1257.3,4101.4,2502.0,1216.0,0.0
2015-01-30T16:00:00Z,1388.0,561.0,0.1,96.3,3556.0,77.4,80.8,14512.0,160.6,2708.0,1035.0,148.0,198.0,25.0,1168.8,4080.2,2559.0,1260.0,0.0
2015-01-30T17:00:00Z,1250.0,552.0,0.4,104.7,3675.0,130.4,74.6,14243.0,154.9,2366.0,1038.0,125.0,183.0,22.0,1077.0,4087.4,2640.0,1329.0,0.0
2015-01-30T18:00:00Z,1336.0,550.0,0.2,106.1,4198.0,156.3,74.4,14103.0,156.3,2022.0,950.0,118.0,196.0,22.0,1096.0,4033.8,2619.0,1367.0,0.0
2015-01-30T19:00:00Z,1355.0,534.0,0.0,92.5,4488.0,143.9,77.5,13366.0,147.7,1818.0,923.0,130.0,195.0,24.0,945.9,4009.9,2592.0,1338.0,0.0
2015-01-30T20:00:00Z,1286.0,535.0,0.0,75.5,4758.0,114.5,86.3,12801.0,139.9,1600.0,881.0,144.0,201.0,26.0,964.6,4042.9,2615.0,1329.0,0.0
2015-01-30T21:00:00Z,1298.0,531.0,0.1,64.9,4746.0,109.1,86.8,13046.0,138.6,1645.0,785.0,142.0,198.0,24.0,940.5,4091.0,2596.0,1376.0,0.0
2015-01-30T22:00:00Z,1345.0,505.0,0.1,83.0,4802.0,121.3,97.4,13097.0,148.6,1678.0,752.0,133.0,194.0,23.0,867.4,4022.3,2577.0,1387.0,0.0
2015-01-30T23:00:00Z,1321.0,417.0,0.5,94.8,4843.0,118.5,102.7,13036.0,149.2,1622.0,716.0,128.0,199.0,22.0,796.2,3954.6,2570.0,1406.0,0.0
2015-01-31T00:00:00Z,1136.0,357.0,1.0,99.9,4943.0,104.7,114.2,12413.0,159.9,1585.0,745.0,154.0,195.0,26.0,639.2,3944.2,2570.0,1418.0,0.0
2015-01-31T01:00:00Z,961.0,297.0,0.3,111.0,5402.0,115.1,128.1,11631.0,165.8,1512.0,771.0,152.0,177.0,27.0,603.8,3780.9,2518.0,1445.0,0.0
2015-01-31T02:00:00Z,578.0,273.0,0.8,96.8,5939.0,136.1,134.6,11544.0,173.1,1504.0,796.0,111.0,156.0,27.0,640.4,3668.8,2518.0,1487.0,0.0
2015-01-31T03:00:00Z,334.0,504.0,1.3,73.0,6394.0,138.5,126.6,11179.0,184.9,1500.0,806.0,116.0,126.0,22.0,738.1,3681.5,2500.0,1541.0,0.0
2015-01-31T04:00:00Z,337.0,524.0,0.9,79.2,6432.0,126.7,124.4,11530.0,185.7,1415.0,846.0,120.0,105.0,16.0,723.0,3730.2,2470.0,1584.0,0.0
2015-01-31T05:00:00Z,387.0,450.0,0.3,84.3,6199.0,132.7,116.1,12282.0,186.2,1442.0,849.0,94.0,92.0,15.0,800.7,3787.3,2393.0,1609.0,0.0
2015-01-31T06:00:00Z,354.0,488.0,0.6,85.0,5998.0,139.7,116.2,12564.0,189.1,1556.0,817.0,82.0,62.0,15.0,778.6,3728.6,2461.0,1616.0,0.0
2015-01-31T07:00:00Z,433.0,543.0,0.7,78.7,5769.0,134.2,110.3,13358.0,197.8,1593.0,853.0,76.0,42.0,11.0,795.5,3753.8,2484.0,1685.0,0.0
2015-01-31T08:00:00Z,415.0,518.0,0.9,74.4,5657.0,146.2,126.5,13455.0,201.8,1701.0,861.0,49.0,31.0,8.0,878.5,3755.6,2306.0,1749.0,0.0
2015-01-31T09:00:00Z,206.0,409.0,1.0,77.4,5443.0,157.8,127.4,13774.0,202.4,1786.0,905.0,38.0,21.0,7.0,937.8,3593.3,2059.0,1792.0,0.0
2015-01-31T10:00:00Z,56.0,132.0,0.8,95.4,5208.0,159.6,123.7,14414.0,207.3,1942.0,886.0,9.0,12.0,5.0,994.2,3541.8,1763.0,1873.0,0.0
2015-01-31T11:00:00Z,80.0,87.0,0.7,113.9,5065.0,183.6,121.1,15115.0,216.8,2192.0,882.0,3.0,5.0,4.0,1081.3,3649.0,1932.0,1917.0,0.0
2015-01-31T12:00:00Z,152.0,87.0,0.6,123.3,5002.0,209.1,120.5,15451.0,233.4,2564.0,848.0,7.0,3.0,3.0,1324.7,3742.0,1859.0,1968.0,0.0
2015-01-31T13:00:00Z,367.0,142.0,0.3,125.0,4857.0,253.6,127.7,15190.0,250.9,2891.0,844.0,19.0,6.0,4.0,1554.3,3799.8,1539.0,2022.0,0.0
2015-01-31T14:00:00Z,388.0,229.0,0.3,107.5,4737.0,276.8,129.0,14410.0,270.8,3032.0,858.0,28.0,14.0,3.0,1615.0,3771.6,1221.0,2066.0,0.0
2015-01-31T15:00:00Z,324.0,269.0,0.4,96.6,4544.0,293.1,127.0,13917.0,280.4,3282.0,871.0,38.0,31.0,3.0,1626.7,3817.7,1248.0,2106.0,0.0
2015-01-31T16:00:00Z,224.0,287.0,0.6,99.0,4712.0,293.9,108.1,14531.0,292.1,3520.0,865.0,54.0,66.0,3.0,1871.0,3705.3,1145.0,2159.0,0.0
2015-01-31T17:00:00Z,210.0,172.0,0.4,98.7,5182.0,335.5,96.8,14644.0,300.9,3644.0,792.0,49.0,71.0,3.0,2144.5,3524.4,1091.0,2207.0,0.0
2015-01-31T18:00:00Z,178.0,47.0,0.3,93.9,5601.0,371.1,86.7,14280.0,313.1,3851.0,784.0,39.0,69.0,4.0,2257.8,3410.3,944.0,2197.0,0.0
2015-01-31T19:00:00Z,126.0,23.0,0.5,72.4,6022.0,395.4,78.1,14069.0,304.8,3827.0,782.0,43.0,68.0,7.0,2397.8,3340.1,1173.0,2253.0,0.0
2015-01-31T20:00:00Z,101.0,61.0,0.4,88.2,6279.0,432.5,68.7,13581.0,303.9,3879.0,758.0,43.0,71.0,7.0,2442.2,3191.1,1349.0,2252.0,0.0
2015-01-31T21:00:00Z,120.0,172.0,0.4,91.6,6174.0,477.6,58.7,13380.0,310.4,3930.0,760.0,39.0,93.0,8.0,2377.0,2964.2,1103.0,2278.0,0.0
2015-01-31T22:00:00Z,117.0,299.0,0.4,84.3,5891.0,538.4,54.2,13449.0,319.8,4056.0,778.0,41.0,102.0,8.0,2384.7,2977.2,1049.0,2307.0,0.0
2015-01-31T23:00:00Z,115.0,346.0,9.6,68.3,5579.0,591.6,50.0,13232.0,323.8,4050.0,779.0,28.0,110.0,8.0,2354.4,2867.2,735.0,2560.0,0.0
2015-02-01T00:00:00Z,131.0,356.0,10.8,62.6,5176.0,602.3,43.1,12760.0,330.5,4083.0,755.0,23.0,136.0,8.0,2331.9,2656.3,635.0,2623.0,0.0
2015-02-01T01:00:00Z,119.0,370.0,12.6,50.3,4838.0,604.7,45.4,12174.0,323.3,4061.0,682.0,17.0,132.0,11.0,2348.3,2457.7,1139.0,2680.0,0.0
2015-02-01T02:00:00Z,89.0,380.0,10.7,46.5,4267.0,645.0,46.0,11358.0,319.6,4154.0,672.0,17.0,165.0,11.0,2233.9,2315.0,1595.0,2769.0,0.0
2015-02-01T03:00:00Z,56.0,359.0,8.5,38.5,3982.0,686.2,45.0,11199.0,314.2,4336.0,663.0,4.0,178.0,11.0,2181.8,2329.9,1612.0,2833.0,0.0
2015-02-01T04:00:00Z,56.0,304.0,7.2,35.8,3864.0,716.4,46.5,11152.0,305.3,4574.0,713.0,4.0,182.0,13.0,2137.3,2312.8,1436.0,2898.0,0.0
2015-02-01T05:00:00Z,65.0,284.0,5.1,28.7,3838.0,714.5,46.2,11169.0,297.2,4672.0,702.0,20.0,174.0,17.0,2234.8,2392.5,1572.0,2950.0,1.2
2015-02-01T06:00:00Z,63.0,231.0,3.7,25.3,3843.0,661.6,48.4,11205.0,291.9,4612.0,697.0,15.0,198.0,15.0,2235.2,2361.9,1531.0,2961.0,2.1
2015-02-01T07:00:00Z,68.0,180.0,7.1,32.8,3680.0,637.7,53.0,10920.0,284.0,4518.0,627.0,11.0,203.0,15.0,2124.7,2276.1,1382.0,2986.0,2.5
2015-02-01T08:00:00Z,51.0,119.0,7.0,25.1,3470.0,559.2,82.4,10491.0,270.7,4589.0,615.0,14.0,211.0,14.0,1983.0,2139.4,1187.0,3003.0,2.6
2015-02-01T09:00:00Z,43.0,82.0,8.3,27.5,3236.0,501.5,134.6,10156.0,257.5,4793.0,615.0,8.0,237.0,13.0,1846.5,1959.2,1016.0,2977.0,2.2
2015-02-01T10:00:00Z,19.0,95.0,12.0,30.8,3323.0,524.1,167.7,10421.0,251.8,4860.0,691.0,1.0,237.0,15.0,1657.2,1797.4,976.0,2954.0,2.2
2015-02-01T11:00:00Z,19.0,92.0,11.0,24.2,3202.0,538.2,187.3,11230.0,250.6,5192.0,692.0,1.0,241.0,20.0,1455.0,1859.2,731.0,2930.0,2.0
2015-02-01T12:00:00Z,24.0,94.0,14.5,23.2,3530.0,561.6,189.4,11920.0,256.2,5452.0,667.0,3.0,237.0,22.0,1416.6,1871.6,451.0,2902.0,2.5
2015-02-01T13:00:00Z,27.0,133.0,13.7,29.4,4076.0,559.6,186.6,11819.0,257.3,5682.0,702.0,8.0,230.0,28.0,1302.5,1951.2,202.0,2867.0,2.5
2015-02-01T14:00:00Z,36.0,297.0,15.8,24.4,4311.0,498.4,183.6,11961.0,257.4,5826.0,726.0,4.0,215.0,30.0,1256.3,2108.1,70.0,2820.0,2.8
2015-02-01T15:00:00Z,46.0,224.0,14.5,20.5,4976.0,475.2,177.2,12025.0,257.3,5802.0,809.0,0.0,227.0,34.0,1203.3,2204.1,24.0,2734.0,1.9
2015-02-01T16:00:00Z,37.0,159.0,12.5,22.2,5580.0,470.1,160.5,12077.0,265.8,5584.0,876.0,0.0,215.0,35.0,1372.5,2087.2,40.0,2651.0,1.4
2015-02-01T17:00:00Z,31.0,180.0,10.9,20.8,6078.0,427.1,162.3,11276.0,268.7,5244.0,912.0,0.0,236.0,37.0,1493.5,1905.5,277.0,2569.0,1.9
2015-02-01T18:00:00Z,47.0,175.0,11.4,24.3,6837.0,393.6,161.1,10510.0,266.8,5044.0,870.0,3.0,228.0,36.0,1408.4,1885.3,749.0,2502.0,1.4
2015-02-01T19:00:00Z,71.0,222.0,11.1,27.1,7074.0,354.8,165.5,10406.0,260.4,4750.0,827.0,20.0,227.0,34.0,1444.6,1822.3,1058.0,2446.0,0.0
